host_type,host_since,host_response_time,host_response_rate,host_is_superhost,host_total_listings_count,host_identity_verified,neighbourhood,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,calculated_host_listings_count,reviews_per_month,price
female,2018-04-10,within an hour,100%,f,1.0,f,East Riverside,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,$0.00,2,20,15,42,72,72,3,93.0,10.0,10.0,10.0,10.0,9.0,10.0,t,moderate,1,3.0,150
female,2012-02-26,within an hour,100%,f,2.0,t,Barton Creek,Guesthouse,Entire home/apt,4,1.0,0.0,4.0,Real Bed,$30.00,4,30,15,45,75,165,0,,,,,,,,f,moderate,2,,200
male,2019-01-07,within an hour,100%,f,2.0,f,Barton Hills,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,$0.00,1,1125,21,51,81,81,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,flexible,2,2.63,85
female,2014-03-06,within an hour,100%,f,2.0,t,Balcones Civic Association,House,Entire home/apt,9,2.5,4.0,6.0,Real Bed,$0.00,30,1125,5,35,65,65,0,,,,,,,,f,strict_14_with_grace_period,2,,250
female,2014-03-06,within an hour,100%,f,2.0,t,Balcones Civic Association,Guesthouse,Entire home/apt,4,1.0,2.0,2.0,Real Bed,$0.00,30,1125,0,0,12,102,0,,,,,,,,f,strict_14_with_grace_period,2,,95
female,2014-02-19,within a few hours,100%,f,5.0,t,Tarrytown,Condominium,Entire home/apt,4,1.0,2.0,2.0,Real Bed,$10.00,60,1125,6,36,66,341,0,,,,,,,,f,strict_14_with_grace_period,4,,85
unknown,2015-03-03,,,f,1.0,f,Bouldin Creek,Townhouse,Entire home/apt,7,3.0,4.0,4.0,Real Bed,$0.00,5,10,0,0,0,0,0,,,,,,,,t,flexible,1,,1190
female,2017-09-29,within an hour,96%,t,5.0,f,North Loop,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,$15.00,1,27,15,37,67,157,5,100.0,10.0,10.0,10.0,10.0,9.0,10.0,f,moderate,2,3.19,115
mostly_male,2015-06-29,within an hour,100%,f,4.0,t,,House,Private room,4,1.0,2.0,2.0,Real Bed,$100.00,1,1125,11,41,71,71,5,92.0,10.0,10.0,9.0,9.0,9.0,10.0,f,moderate,4,3.66,100
mostly_male,2015-06-29,within an hour,100%,f,4.0,t,,House,Private room,2,1.0,1.0,1.0,Real Bed,$100.00,1,1125,11,41,71,71,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,4,4.09,50
unknown,2019-01-09,within an hour,100%,f,1.0,f,Pecan Spings,Apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,$0.00,1,1125,9,26,51,135,5,96.0,10.0,10.0,10.0,10.0,10.0,10.0,t,strict_14_with_grace_period,1,3.13,95
male,2012-07-10,within a few hours,100%,f,1.0,f,Travis Heights,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,$0.00,2,1125,7,7,7,7,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1,1.0,100
male,2018-09-17,within an hour,100%,f,2.0,f,,Tiny house,Entire home/apt,4,1.0,0.0,2.0,Real Bed,$0.00,3,7,20,50,80,355,0,,,,,,,,t,moderate,1,,100
couple,2019-01-09,within an hour,100%,f,1.0,f,South Lamar,House,Entire home/apt,7,2.5,3.0,3.0,Real Bed,$50.00,2,1125,11,39,67,89,5,100.0,9.0,10.0,10.0,10.0,10.0,9.0,f,flexible,1,3.19,300
female,2019-01-09,within an hour,100%,f,7.0,f,Northwest Hills,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,$25.00,2,1125,16,46,69,169,3,80.0,10.0,9.0,10.0,10.0,10.0,9.0,t,strict_14_with_grace_period,7,2.81,100
couple,2016-11-19,within an hour,100%,t,173.0,f,East Riverside,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,$0.00,1,1125,19,49,79,169,15,96.0,10.0,10.0,10.0,10.0,10.0,10.0,t,moderate,18,8.33,1000
female,2019-01-09,a few days or more,0%,f,1.0,f,Balcony Woods,Apartment,Entire home/apt,4,1.5,1.0,2.0,Real Bed,$0.00,1,1125,29,59,89,114,0,,,,,,,,f,flexible,1,,75
female,2012-02-07,within an hour,100%,f,1.0,f,Barton Hills,Condominium,Entire home/apt,4,1.5,1.0,2.0,Real Bed,$0.00,1,1125,21,51,81,356,1,100.0,10.0,8.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1,1.0,90
couple,2017-03-26,within an hour,100%,t,3.0,t,Wooten,House,Private room,1,1.0,1.0,1.0,Real Bed,$300.00,1,27,1,1,1,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,flexible,3,0.73,25
couple,2017-03-26,within an hour,100%,t,3.0,t,Wooten,House,Private room,2,1.0,1.0,1.0,Real Bed,$300.00,1,27,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,flexible,3,0.73,35
couple,2015-06-30,within an hour,100%,t,3.0,f,Downtown,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,$10.00,2,60,4,12,32,194,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,3,6.43,125
unknown,2017-08-02,within an hour,98%,f,256.0,f,Steiner Ranch,House,Entire home/apt,8,2.0,2.0,5.0,Real Bed,$0.00,2,90,17,47,75,350,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,strict_14_with_grace_period,3,1.0,350
mostly_female,2018-11-13,within an hour,100%,f,7.0,f,Downtown,Serviced apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,$0.00,5,5,6,6,6,6,0,,,,,,,,t,strict_14_with_grace_period,2,,325
male,2018-02-01,within an hour,100%,t,2.0,f,Holly,House,Entire home/apt,5,1.0,2.0,3.0,Real Bed,$55.00,2,1125,10,27,27,27,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,2,2.2,325
male,2013-06-18,within an hour,98%,t,7.0,f,SW Williamson Co.,House,Entire home/apt,9,2.0,4.0,7.0,Real Bed,$15.00,2,45,15,39,64,154,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,7,0.6,120
female,2015-05-19,within an hour,100%,f,1.0,t,Zilker,Condominium,Entire home/apt,5,2.5,2.0,2.0,Real Bed,$0.00,2,1125,12,12,12,12,0,,,,,,,,f,flexible,1,,500
male,2017-06-01,within an hour,86%,f,1.0,f,Old Enfield,House,Private room,1,1.0,1.0,1.0,Real Bed,$0.00,1,7,1,1,1,1,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,flexible,1,1.76,90
female,2015-08-03,within an hour,100%,f,2.0,t,,House,Private room,1,1.0,1.0,1.0,Real Bed,$0.00,30,1125,0,0,6,222,0,,,,,,,,t,moderate,2,,25
female,2015-07-27,within a few hours,100%,f,1.0,f,Travis Heights,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,$0.00,4,1125,4,4,4,4,0,,,,,,,,t,flexible,1,,50
female,2019-01-09,within an hour,100%,f,7.0,f,Northwest Hills,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,$25.00,2,1125,18,48,73,174,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,moderate,7,0.94,80
company,2014-07-17,within an hour,100%,t,16.0,f,Travis Heights,House,Entire home/apt,10,2.0,4.0,6.0,Real Bed,$25.00,2,1125,14,38,68,342,2,100.0,10.0,10.0,10.0,10.0,10.0,8.0,t,strict_14_with_grace_period,12,2.0,2000
mostly_male,2017-09-25,within an hour,100%,f,1.0,f,,House,Entire home/apt,7,2.0,3.0,3.0,Real Bed,$0.00,1,7,9,33,63,243,0,,,,,,,,t,flexible,1,,250
female,2019-01-09,within an hour,100%,f,7.0,f,Northwest Hills,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,$25.00,2,1125,11,22,35,111,1,60.0,8.0,10.0,8.0,10.0,8.0,6.0,t,flexible,7,1.0,115
mostly_female,2013-01-26,within an hour,80%,f,1.0,t,Rosedale,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,$50.00,1,30,10,27,57,321,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,flexible,1,0.73,125
female,2019-01-09,within an hour,100%,f,7.0,f,Northwest Hills,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,$25.00,2,1125,21,51,59,85,2,100.0,10.0,10.0,10.0,10.0,9.0,10.0,t,moderate,7,2.0,95
female,2019-01-09,within an hour,100%,f,7.0,f,Northwest Hills,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,$25.00,2,1125,0,3,33,123,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,moderate,7,1.0,75
unknown,2013-01-30,within an hour,100%,f,5.0,t,North Loop,Condominium,Entire home/apt,10,2.0,4.0,5.0,Real Bed,$0.00,2,130,15,39,62,337,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,moderate,4,2.0,275
unknown,2018-09-10,within an hour,100%,f,63.0,f,University of Texas,Apartment,Entire home/apt,2,1.0,,1.0,Real Bed,$0.00,1,29,20,50,80,349,4,75.0,8.0,9.0,8.0,9.0,10.0,8.0,t,flexible,9,3.24,100
male,2011-07-27,within an hour,100%,f,12.0,t,East Downtown,Bungalow,Entire home/apt,8,2.0,3.0,8.0,Real Bed,$0.00,4,90,2,4,34,34,0,,,,,,,,t,moderate,12,,800
male,2017-03-02,within an hour,100%,t,9.0,t,,House,Private room,6,1.0,1.0,2.0,Real Bed,$0.00,1,30,10,26,46,107,15,99.0,10.0,10.0,10.0,10.0,10.0,10.0,t,moderate,9,8.04,45
male,2017-03-02,within an hour,100%,t,9.0,t,,House,Private room,2,1.0,1.0,2.0,Real Bed,$0.00,1,30,10,26,46,107,9,98.0,10.0,10.0,10.0,10.0,10.0,10.0,t,moderate,9,4.91,40
unknown,2018-11-03,within an hour,100%,f,3.0,f,South Lamar,Loft,Entire home/apt,2,1.0,1.0,1.0,Real Bed,$0.00,1,1125,6,20,50,227,4,90.0,9.0,10.0,10.0,10.0,9.0,9.0,t,strict_14_with_grace_period,3,2.4,80
male,2017-03-02,within an hour,100%,t,9.0,t,,House,Private room,2,1.0,1.0,1.0,Real Bed,$0.00,1,30,4,20,40,102,13,92.0,10.0,10.0,10.0,10.0,9.0,10.0,t,moderate,9,7.65,45
mostly_male,2018-01-08,within an hour,100%,f,1.0,f,Dawson,House,Entire home/apt,6,2.5,2.0,3.0,Real Bed,$50.00,2,1125,12,12,12,12,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1,1.0,500
male,2012-08-07,,,f,1.0,f,Tarrytown,House,Entire home/apt,8,2.5,4.0,5.0,Real Bed,$0.00,5,45,13,13,13,13,0,,,,,,,,f,flexible,1,,300
female,2014-08-22,,,f,1.0,f,Circle C,House,Entire home/apt,8,2.5,3.0,4.0,Real Bed,$0.00,3,10,8,8,8,8,0,,,,,,,,t,flexible,1,,675
mostly_female,2018-11-13,within an hour,100%,f,7.0,f,Downtown,Condominium,Entire home/apt,4,1.0,1.0,1.0,Real Bed,$0.00,5,5,0,0,0,0,0,,,,,,,,t,strict_14_with_grace_period,2,,425
mostly_female,2016-05-18,within an hour,100%,f,1.0,f,Travis Heights,House,Entire home/apt,8,2.5,3.0,4.0,Real Bed,$0.00,3,16,20,20,20,86,0,,,,,,,,t,strict_14_with_grace_period,1,,900
male,2019-01-11,,,f,1.0,f,East Downtown,Bungalow,Entire home/apt,5,1.5,1.0,1.0,Real Bed,$0.00,3,12,10,10,10,76,0,,,,,,,,t,flexible,1,,500
female,2018-10-17,within an hour,100%,f,1.0,f,East Riverside,Apartment,Entire home/apt,8,2.0,2.0,4.0,Real Bed,$0.00,1,14,5,21,39,39,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,moderate,1,4.0,100
mostly_female,2014-10-11,within an hour,100%,f,1.0,t,McKinney,House,Private room,2,1.0,1.0,1.0,Real Bed,$0.00,2,4,3,19,33,64,2,100.0,10.0,9.0,10.0,10.0,9.0,10.0,t,flexible,1,2.0,60
female,2017-09-29,within an hour,96%,t,5.0,f,North Loop,Condominium,Entire home/apt,6,2.0,2.0,3.0,Real Bed,$15.00,1,27,9,28,58,58,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,2,3.06,115
couple,2017-01-25,within an hour,97%,f,27.0,f,Hancock,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,$0.00,1,1125,8,35,60,328,3,100.0,10.0,9.0,10.0,10.0,10.0,9.0,t,flexible,22,2.0,150
male,2017-12-07,within an hour,100%,t,7.0,f,Rainey Street,Condominium,Entire home/apt,9,2.0,2.0,6.0,Real Bed,$0.00,1,1125,10,28,55,330,9,98.0,9.0,10.0,9.0,10.0,10.0,9.0,f,strict_14_with_grace_period,3,6.0,710
male,2017-12-07,within an hour,100%,t,7.0,f,Rainey Street,Condominium,Entire home/apt,9,2.0,2.0,5.0,Real Bed,$0.00,1,1125,12,31,57,329,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,3,5.0,710
male,2017-12-07,within an hour,100%,t,7.0,f,Rainey Street,Condominium,Entire home/apt,5,1.0,1.0,4.0,Real Bed,$0.00,1,1125,4,17,42,311,11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,3,7.67,400
company,2017-02-28,within an hour,100%,f,89.0,t,Westlake Hills,House,Entire home/apt,10,3.0,5.0,6.0,Real Bed,$0.00,1,365,8,16,23,147,0,,,,,,,,t,strict_14_with_grace_period,81,,1635
couple,2018-07-30,within an hour,100%,t,2.0,f,Westlake Hills,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,$20.00,2,27,0,29,59,149,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,2,2.0,115
male,2017-11-12,within a day,100%,f,2.0,f,South First,Condominium,Entire home/apt,4,2.0,2.0,2.0,Real Bed,$0.00,2,12,21,51,81,81,0,,,,,,,,f,flexible,2,,400
male,2016-12-13,within an hour,100%,f,1.0,t,Rainey Street,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,$0.00,1,10,23,51,81,81,9,89.0,10.0,8.0,10.0,10.0,10.0,9.0,t,moderate,1,7.5,100
female,2017-05-08,within an hour,100%,f,18.0,f,University of Texas,Serviced apartment,Entire home/apt,16,4.0,6.0,26.0,Real Bed,$0.00,2,1100,10,25,50,310,5,100.0,9.0,10.0,9.0,10.0,10.0,10.0,t,strict_14_with_grace_period,17,3.75,200
male,2016-06-28,within an hour,100%,t,3.0,t,,House,Private room,2,1.0,1.0,1.0,Real Bed,$15.00,2,8,21,51,79,145,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,3,5.0,50
company,2017-01-03,within an hour,100%,f,114.0,f,Govalle,House,Entire home/apt,10,2.5,4.0,7.0,Real Bed,$0.00,2,1125,14,36,60,326,2,100.0,10.0,10.0,10.0,10.0,10.0,9.0,t,super_strict_30,66,2.0,275
male,2017-07-14,within an hour,90%,f,1.0,f,,House,Private room,2,1.0,1.0,1.0,Real Bed,$25.00,1,1125,28,36,36,224,1,40.0,8.0,8.0,8.0,8.0,6.0,6.0,t,strict_14_with_grace_period,1,1.0,40
female,2017-05-08,within an hour,100%,f,18.0,f,University of Texas,Serviced apartment,Entire home/apt,16,2.0,3.0,13.0,Real Bed,$0.00,2,1100,10,27,52,314,2,100.0,10.0,9.0,10.0,10.0,10.0,10.0,t,strict_14_with_grace_period,17,2.0,200
male,2014-01-06,within a day,100%,f,1.0,f,MLK & 183,House,Entire home/apt,8,2.0,3.0,3.0,Real Bed,$0.00,1,7,2,2,2,15,0,,,,,,,,t,moderate,1,,320
male,2014-06-19,within an hour,100%,f,1.0,t,East Downtown,Condominium,Entire home/apt,4,1.0,1.0,1.0,Real Bed,$15.00,2,1125,3,3,10,10,0,,,,,,,,t,moderate,1,,115
male,2016-01-21,within an hour,83%,f,1.0,f,Lamplight Village,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,$0.00,1,1125,7,37,64,154,0,,,,,,,,t,flexible,1,,45
female,2017-04-25,within an hour,100%,f,3.0,t,,House,Private room,1,1.0,1.0,1.0,Real Bed,$20.00,1,30,14,38,38,38,5,96.0,10.0,10.0,10.0,10.0,10.0,10.0,t,strict_14_with_grace_period,3,3.57,50
female,2013-05-07,within an hour,100%,f,1.0,f,,House,Entire home/apt,8,2.0,3.0,3.0,Real Bed,$0.00,1,1125,1,1,1,5,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,flexible,1,1.0,170
male,2014-06-11,within an hour,100%,f,1.0,t,Travis Heights,Condominium,Entire home/apt,4,1.0,1.0,1.0,Real Bed,$19.00,1,1125,17,45,75,165,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1,1.0,135
male,2014-06-09,within a few hours,100%,f,2.0,f,Govalle,Townhouse,Entire home/apt,6,1.5,2.0,3.0,Real Bed,$15.00,2,1125,10,10,10,198,0,,,,,,,,t,flexible,2,,135
male,2014-06-09,within a few hours,100%,f,2.0,f,Govalle,Townhouse,Private room,1,1.0,1.0,1.0,Real Bed,$0.00,2,1125,13,33,33,33,1,,,,,,,,f,flexible,2,0.57,40
female,2019-01-13,within an hour,100%,f,1.0,f,Montopolis,Bungalow,Entire home/apt,4,1.0,1.0,1.0,Real Bed,$10.00,2,31,7,13,43,43,2,90.0,9.0,10.0,10.0,10.0,9.0,9.0,t,flexible,1,2.0,110
female,2019-01-13,within an hour,100%,f,1.0,f,Downtown,Condominium,Entire home/apt,4,1.0,1.0,2.0,Real Bed,$0.00,2,1125,1,7,37,37,0,,,,,,,,t,flexible,1,,600
mostly_female,2016-06-23,within an hour,100%,f,2.0,t,,House,Private room,2,1.0,1.0,1.0,Real Bed,$0.00,1,1125,19,43,61,151,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,2,1.0,40
mostly_female,2017-05-09,within an hour,100%,f,1.0,f,Tarrytown,House,Entire home/apt,9,3.5,5.0,5.0,Real Bed,$0.00,2,30,12,12,12,66,0,,,,,,,,f,flexible,1,,1925
female,2016-03-18,within an hour,100%,f,1.0,f,East Riverside,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,$10.00,1,7,12,42,72,72,1,60.0,2.0,2.0,10.0,10.0,10.0,6.0,f,strict_14_with_grace_period,1,1.0,105
male,2017-07-12,within an hour,100%,f,1.0,f,Downtown,Resort,Private room,4,1.0,1.0,2.0,Real Bed,$10.00,2,5,2,2,2,2,0,,,,,,,,t,flexible,1,,250
female,2016-11-06,within an hour,100%,f,2.0,t,McKinney,House,Private room,2,1.0,1.0,1.0,Real Bed,$15.00,1,30,28,58,88,88,0,,,,,,,,t,strict_14_with_grace_period,2,,75
mostly_female,2018-03-01,within an hour,100%,f,2.0,f,,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,$0.00,2,1125,20,50,80,170,0,,,,,,,,t,moderate,2,,95
unknown,2012-04-02,within an hour,100%,f,2.0,t,Hancock,Bungalow,Private room,2,1.0,1.0,1.0,Real Bed,$0.00,1,1125,5,17,24,30,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,2,3.13,55
unknown,2014-08-24,within a few hours,100%,f,1.0,f,University Hills,House,Entire home/apt,6,2.5,3.0,3.0,Real Bed,$0.00,2,1125,23,46,63,236,0,,,,,,,,t,flexible,1,,600
female,2011-09-07,within an hour,100%,t,5.0,f,South First,House,Entire home/apt,8,2.0,2.0,4.0,Real Bed,$0.00,1,365,7,7,7,7,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,strict_14_with_grace_period,5,2.65,300
unknown,2012-04-02,within an hour,100%,f,2.0,t,Hancock,Bungalow,Entire home/apt,4,1.0,2.0,2.0,Real Bed,$0.00,2,1125,5,5,17,17,0,,,,,,,,t,moderate,2,,110
mostly_female,2013-10-10,within an hour,100%,f,1.0,t,Dawson,Bungalow,Entire home/apt,6,1.5,3.0,3.0,Real Bed,$0.00,2,1125,12,30,58,118,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,flexible,1,3.0,190
company,2019-01-07,within an hour,100%,f,2.0,f,Zilker,Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,$0.00,1,1125,30,57,87,257,0,,,,,,,,t,moderate,2,,200
company,2019-01-07,within an hour,100%,f,2.0,f,Zilker,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,$0.00,1,1125,24,53,83,295,1,80.0,10.0,10.0,6.0,10.0,10.0,10.0,t,moderate,2,1.0,200
unknown,2012-11-12,within an hour,100%,t,4.0,t,MLK & 183,House,Entire home/apt,10,2.0,2.0,4.0,Real Bed,$15.00,2,60,14,34,62,148,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,flexible,2,4.0,150
company,2018-12-12,within an hour,100%,f,2.0,f,East Downtown,Serviced apartment,Private room,2,1.0,1.0,1.0,Real Bed,$0.00,1,1125,25,55,85,294,0,,,,,,,,t,moderate,2,,200
male,2019-01-14,within an hour,100%,f,1.0,f,St. Johns,House,Entire home/apt,6,2.0,4.0,3.0,Real Bed,$0.00,3,1125,7,7,7,7,1,,,,,,,,t,strict_14_with_grace_period,1,0.79,150
unknown,2017-10-19,within an hour,100%,f,3.0,f,,House,Private room,2,1.0,1.0,1.0,Real Bed,$0.00,1,30,16,44,74,74,0,,,,,,,,t,flexible,3,,80
male,2017-06-08,within an hour,100%,f,2.0,f,Barton Creek,Apartment,Private room,2,2.0,1.0,1.0,Real Bed,$0.00,1,1125,12,38,68,158,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,2,1.91,65
unknown,2018-10-08,within an hour,99%,f,80.0,f,West Congress,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,$5.00,2,1125,14,41,71,280,3,93.0,10.0,10.0,7.0,9.0,9.0,10.0,t,strict_14_with_grace_period,80,3.0,110
unknown,2018-10-08,within an hour,99%,f,80.0,f,West Congress,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,$5.00,2,1125,6,30,60,269,4,95.0,9.0,10.0,9.0,9.0,9.0,9.0,t,strict_14_with_grace_period,80,3.53,110
unknown,2018-10-08,within an hour,99%,f,80.0,f,West Congress,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,$5.00,2,1125,19,43,73,282,2,100.0,10.0,10.0,9.0,10.0,9.0,10.0,t,strict_14_with_grace_period,80,2.0,110
unknown,2018-10-08,within an hour,99%,f,80.0,f,West Congress,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,$5.00,2,1125,0,0,0,153,0,,,,,,,,t,strict_14_with_grace_period,80,,110
unknown,2018-10-08,within an hour,99%,f,80.0,f,West Congress,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,$5.00,2,1125,14,41,71,280,0,,,,,,,,t,strict_14_with_grace_period,80,,110
unknown,2018-10-08,within an hour,99%,f,80.0,f,West Congress,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,$5.00,2,1125,9,35,65,274,3,100.0,10.0,10.0,10.0,10.0,9.0,10.0,t,strict_14_with_grace_period,80,3.0,110
female,2019-01-14,within an hour,100%,f,1.0,f,Steiner Ranch,House,Entire home/apt,6,2.0,2.0,5.0,Real Bed,$25.00,2,1125,19,41,65,327,0,,,,,,,,t,flexible,1,,400
female,2015-04-07,within an hour,100%,t,604.0,t,Downtown,Condominium,Entire home/apt,6,2.0,2.0,3.0,Real Bed,$0.00,3,7,5,9,12,12,0,,,,,,,,f,strict_14_with_grace_period,9,,200
female,2019-01-07,within an hour,90%,f,1.0,f,St. Edwards,Loft,Entire home/apt,3,1.0,1.0,1.0,Real Bed,$30.00,2,1125,4,4,7,7,3,93.0,10.0,10.0,9.0,10.0,10.0,10.0,t,moderate,1,1.88,100
female,2017-01-04,within a few hours,95%,t,274.0,t,Downtown,Condominium,Entire home/apt,6,2.0,2.0,3.0,Real Bed,$0.00,3,7,0,0,20,20,0,,,,,,,,f,strict_14_with_grace_period,3,,190
male,2019-01-15,within an hour,75%,f,1.0,f,Westgate,Apartment,Private room,5,2.0,2.0,3.0,Real Bed,$0.00,1,30,16,43,73,73,1,80.0,8.0,8.0,10.0,10.0,6.0,8.0,t,flexible,1,1.0,50
male,2018-01-28,within an hour,100%,f,4.0,f,Westlake Hills,Condominium,Entire home/apt,7,1.5,2.0,4.0,Real Bed,$20.00,1,90,21,51,81,356,8,100.0,10.0,9.0,10.0,10.0,10.0,10.0,t,strict_14_with_grace_period,4,5.11,105
male,2018-01-28,within an hour,100%,f,4.0,f,,Camper/RV,Entire home/apt,4,1.0,2.0,6.0,Real Bed,$0.00,1,120,0,0,0,66,0,,,,,,,,t,flexible,4,,45
female,2017-08-18,within a few hours,100%,f,1.0,f,SW Williamson Co.,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,$20.00,18,1125,7,37,67,88,0,,,,,,,,t,flexible,1,,20
male,2017-09-28,within an hour,100%,t,3.0,f,McKinney,House,Private room,2,1.0,1.0,1.0,Real Bed,$0.00,1,30,0,0,0,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,flexible,3,0.73,60
unknown,2015-06-12,within an hour,100%,f,1.0,f,Long Canyon,House,Private room,2,1.0,1.0,1.0,Real Bed,$0.00,1,7,15,45,75,75,2,90.0,10.0,10.0,10.0,10.0,10.0,10.0,t,flexible,1,1.67,75
female,2019-01-15,within an hour,100%,f,1.0,f,East Riverside,House,Entire home/apt,11,2.0,2.0,11.0,Real Bed,$29.00,2,1125,18,39,69,159,1,80.0,10.0,8.0,10.0,10.0,8.0,10.0,t,strict_14_with_grace_period,1,1.0,395
female,2019-01-15,within an hour,67%,f,1.0,f,East Downtown,Loft,Entire home/apt,4,1.0,1.0,1.0,Real Bed,$0.00,2,1125,5,5,5,71,0,,,,,,,,t,flexible,1,,495
female,2018-02-21,within an hour,100%,f,2.0,f,Galindo,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,$0.00,1,1125,23,53,83,83,0,,,,,,,,t,strict_14_with_grace_period,2,,100
mostly_male,2016-09-30,within an hour,100%,f,2.0,t,Cherry Creek,House,Private room,4,1.0,1.0,1.0,Real Bed,$12.00,1,9,0,0,0,0,3,93.0,9.0,8.0,9.0,10.0,10.0,10.0,f,flexible,2,2.2,40
male,2013-11-03,within an hour,100%,f,1.0,t,East Downtown,House,Entire home/apt,16,2.5,4.0,11.0,Real Bed,$0.00,2,1125,20,35,50,302,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,strict_14_with_grace_period,1,4.0,2000
female,2015-12-25,within an hour,100%,f,1.0,f,,House,Entire home/apt,5,2.5,3.0,3.0,Real Bed,$0.00,4,10,4,25,55,55,0,,,,,,,,t,flexible,1,,215
mostly_female,2014-04-14,within a day,100%,f,2.0,t,Downtown,Resort,Private room,6,2.0,2.0,3.0,Real Bed,$0.00,3,1125,0,0,0,0,0,,,,,,,,f,strict_14_with_grace_period,2,,600
male,2018-08-20,within an hour,100%,f,1.0,f,Galindo,House,Entire home/apt,4,1.5,2.0,2.0,Real Bed,$0.00,2,1125,6,6,6,83,0,,,,,,,,t,strict_14_with_grace_period,1,,400
